interest_level,bathrooms,bedrooms,latitude,longitude,balcony,cats.allowed,common.outdoor.space,dining.room,dishwasher,dogs.allowed,doorman,elevator,exclusive,fireplace,fitness.center,furnished,garage,garden.patio,hardwood,high.ceilings,high.speed.internet,laundry.in.building,laundry.in.unit,laundry.room,live.in.super,loft,lowrise,new.construction,no.fee,outdoor.space,parking.space,pre.war,private.outdoor.space,reduced.fee,renovated,roof.deck,simplex,swimming.pool,terrace,0,1,2,price
2,1.0,1,40.7328,-73.9872,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.2188733389156692,-0.10389419383412644,0.9324360222191538,2700
1,1.0,0,40.7274,-73.8598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7944671445275397,0.1266706949052682,-0.2332176628604626,1495
2,1.0,2,40.68,-73.9086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.20639402557026199,0.0892315684404863,-0.7457456614440383,2300
1,1.0,2,40.7388,-74.0019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3670675268256715,-0.04500070109931121,-0.4522572706310824,3900
1,1.0,1,40.7624,-73.9214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.674693596673286,0.033431633843161154,-0.37585413101273407,1850
1,1.0,2,40.7484,-73.9756,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.9277142153571628,-0.09041955886011532,1.311199931139118,3247
2,1.0,3,40.8256,-73.9498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8568052576711106,0.06886552373906929,-1.6105563092289414,2300
2,1.0,0,40.7761,-73.9512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.4477195722812746,-0.039908060268268,0.2126171424107381,1900
2,1.0,0,40.7334,-74.0047,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.3912813844082752,-0.08003227109088065,1.0801898233908054,3350
1,1.0,2,40.7113,-73.958,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5752871005350508,0.020291211129739823,-0.059960788271734115,2765
0,1.0,1,40.762,-73.9878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8367701286617933,-0.0019283613688107727,-0.6789735914929405,2500
0,1.0,1,40.7334,-74.0047,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5229800043038575,-0.06736791167407638,0.3740882242679872,5100
0,1.0,1,40.7462,-73.9757,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.36222977809290136,-0.07473571931880235,1.0182868892433685,2750
0,2.0,2,40.7128,-74.0059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3167008138523323,0.013665587788535596,-1.015164214930617,3400
2,1.0,1,40.7801,-73.9544,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9331513850018286,0.07691817268098075,-0.7979587503213842,1700
0,1.0,2,40.7447,-73.9741,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.015578353070101891,0.08448242864065884,-1.1389234256571978,3495
2,1.0,2,40.7724,-73.9545,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4373919983278096,-0.03315085994758144,-0.07541227684537664,2900
2,1.0,3,40.841,-73.9365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.9920863595564581,0.038975664937622195,-1.3665797263837223,2147
1,1.0,2,40.7516,-73.969,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.71695526304318,-0.08380504988322202,0.9773593261261685,3600
2,1.0,0,40.8381,-73.9425,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.3955570259082608,-0.040100296883726745,0.8452899042977128,1450
1,1.0,2,40.8006,-73.9517,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.10952494977787787,0.04938501649798048,-0.8862875494192521,2500
2,1.0,0,40.7575,-73.9704,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.688476357146492,0.022072354134824796,0.28687035124269417,1790
0,1.0,0,40.73,-73.9864,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.6238602718140216,0.010481719709926838,0.17016886363757175,3000
1,1.0,1,40.8404,-73.9375,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9332946677554129,0.07031891787685435,-0.798667964784549,1600
2,1.0,1,40.7228,-73.8547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8869166072126636,0.14716156209423067,-0.5644732981559025,1600
1,1.0,2,40.7261,-74.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05062231954504501,0.04370904176351087,-1.2789563844311929,3045
1,2.0,3,40.7469,-73.9735,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7702328234872116,-0.036085339044902784,0.04119165090641241,5400
0,1.0,1,40.7681,-73.9594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9579987872487681,0.053067228079695945,-0.9462804340741645,2650
0,1.0,0,40.7615,-73.9602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.865469295553659,0.040697444453620626,-0.6145151720862951,1900
2,1.0,0,40.7661,-73.9859,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.4777918594574317,-0.07174686530937502,0.7777859436762561,2250
1,1.0,2,40.7783,-73.9523,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5416083856189241,-0.05368530800709733,0.3055113446912569,2700
0,2.0,3,40.7677,-73.9916,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1.981360405027604,-0.084705311434895,1.208799369587047,5800
1,2.0,2,40.7892,-73.9705,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7766756543420205,-0.04934072839924592,0.45479518755922593,4400
2,1.0,0,40.7486,-73.9903,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.863380791955238,-0.12474156731505753,2.1930457727290116,2673
1,2.0,2,40.7121,-74.0086,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9786306762198204,-0.0776916810210897,0.9734604496915217,4825
0,0.0,0,40.8088,-73.9402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0980884856474042,0.045960667159934285,-0.619696921464633,1700
1,1.0,2,40.8456,-73.9412,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025850327880256017,0.07903446418961112,-1.1306254276673422,2250
2,1.0,1,40.8013,-73.9606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.7156820905562489,0.01068454929049018,-0.5601165731353365,2500
2,1.0,0,40.8292,-73.9406,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.5349322312295848,-0.014794256326953132,0.5487169467350352,1575
2,1.0,0,40.818,-73.9409,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7193086894269223,0.03044962795594026,-0.19803303510866968,1495
1,2.0,3,40.7468,-73.9777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4184515017218144,0.01501421757542017,-0.8146100515507233,5400
0,1.0,0,40.7535,-73.8733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.8547447933979415,0.1228897688619549,-0.6191426434126954,1350
0,2.0,2,40.7688,-73.9592,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5699306889190042,-0.024053777723542114,0.12077148376779985,7000
0,1.0,1,40.7208,-73.9878,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5111031621578135,-0.04028819357272648,0.09389091231903604,3850
1,1.0,0,40.8198,-73.9578,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.487891157778889,-0.06421665421746835,0.7870672490811044,1850
0,2.0,2,40.6884,-73.9157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.44195022552163526,0.12933216172077122,-0.7279855750079748,3046
0,1.0,2,40.7434,-73.9743,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0260813005110276,-0.09172522197387986,1.7129341497899682,3500
0,1.0,2,40.7681,-73.9563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031570092932898815,0.0553917538660061,-0.8996478915997379,4195
0,1.0,1,40.7481,-73.9748,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8779012341499436,0.05272161409343986,-0.450714279889553,3650
2,1.0,0,40.7824,-73.9521,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,-0.9129796870959759,-0.13526020649392373,1.7339430373260116,2200
0,1.0,1,40.7355,-74.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7391193250407682,-0.009935684796407548,-0.541568050476763,4295
2,1.0,1,40.8103,-73.9211,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9330448089680189,0.09663411145081596,-0.7970522812876111,1500
2,1.0,0,40.752,-73.9402,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.9216628359261039,-0.09442091981043109,2.051634961980922,1980
1,2.0,2,40.6379,-74.0759,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23704122318050747,-0.014072701765110022,-0.928031049472188,2300
0,1.0,0,40.7769,-73.954,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.8249133103958677,0.06262399026882724,-0.4723112195821238,2375
1,1.0,3,40.7377,-73.9831,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5671799271479507,-0.02766983289157524,0.5199405380666282,5400
1,1.0,3,40.708,-74.0149,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4093719167278007,-0.048602189038356336,0.019759196446057736,3687
1,1.0,0,40.761,-73.999,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,-0.8167053298161724,-0.14798792892529158,2.3562112290763313,2600
0,1.0,2,40.7399,-73.9864,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42246774855282443,-0.0437678796871808,0.11056378113409021,4250
1,1.0,0,40.7725,-73.9484,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8519024051040305,0.06928881550379792,-0.44366196720493517,1850
0,1.0,2,40.7763,-73.9518,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025622309980557288,0.09479635355813133,-1.1293621843317416,3276
1,1.0,2,40.725,-73.9517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050260618372255345,0.0901832437050026,-1.276403033256007,2299
0,1.0,0,40.7852,-73.949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6911348298540456,0.002252758180305255,0.1417135112466227,2749
2,1.0,2,40.8552,-73.8911,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025532712786301735,0.12192873127099212,-1.1283299444664208,1550
0,1.0,1,40.7675,-73.9536,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.08729390056380242,-0.09407124856401827,1.6553562718642665,3650
1,1.0,2,40.7568,-73.9982,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1.0578499489662199,-0.1371901713285858,1.8468340497660178,3155
1,1.0,2,40.7681,-73.9544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3672800165328381,-0.011790158756845474,-0.45060604478031036,2700
2,1.0,1,40.6345,-74.0187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9591590990606762,0.047710637029218544,-0.9491497890775394,1450
2,2.0,3,40.7844,-73.9486,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7637100227233424,-0.057245995806025234,0.3569837737221167,3900
1,1.0,3,40.7901,-73.9416,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3801176918793692,0.039084499193587766,-0.3837771619695666,2895
1,1.0,2,40.7109,-73.9609,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22622762284537376,0.0838372148983211,-0.7185436339209029,4500
0,5.0,4,40.7544,-73.9699,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.5008447690909734,-0.05598499780783134,-0.055151206713889456,19999
2,1.0,3,40.7369,-73.979,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.6556938052741617,-0.06554812902218748,0.8035610910838658,3400
1,1.0,2,40.7673,-73.9922,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.987384490317959,-0.11965182809607243,1.7719924995753622,3195
2,1.0,0,40.8788,-73.9144,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.0881416155245627,-0.1011602386738981,1.437657422520816,1500
1,1.0,1,40.7265,-73.9877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7256138171427985,0.014494000517504014,-0.5502985644632358,3295
2,1.0,2,40.7692,-73.9258,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.4655381251456787,0.023867800798052275,-0.11418211951418247,2475
1,1.0,1,40.7083,-73.9532,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5814477922093474,0.023081644888255596,0.3849274578006526,2715
1,1.0,3,40.7448,-74.0052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.4800111133374971,-0.050394677313138424,-0.478827970126368,6000
0,2.0,2,40.7271,-73.9799,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3536731816732491,0.059264423411001924,-0.8526475853009996,3200
1,1.0,2,40.7439,-73.9743,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7068855957734503,-0.08456366028390169,0.9865402472688639,3400
2,1.0,2,40.7471,-73.9721,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36551287613207306,0.005477632998963237,0.26345800039975636,2950
0,1.0,1,40.7389,-73.9818,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6220719314795797,-0.02303005154977485,0.10937346478711774,3395
1,1.0,0,40.7796,-73.9511,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.8816795846495757,0.04530879649006192,-0.6457156657593749,1940
2,2.0,2,40.7243,-73.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18198675475635753,0.04611685429544797,-1.273616467683479,3150
0,1.0,1,40.7863,-73.971,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4414999322628814,-0.030896101570445245,0.7335948265578457,3820
0,2.0,2,40.7678,-73.9916,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28873731804483993,0.042240083064913544,-0.748085655835514,5870
2,1.0,1,40.7785,-73.9548,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-0.12181228785221888,-0.08290122554838794,1.4763741477033943,2500
0,1.0,1,40.7556,-73.9922,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.05091461362365651,-0.12422577232078888,2.0287436390320868,3950
0,1.0,1,40.7338,-73.9865,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8779224893106626,0.04715653200510213,-0.45093685425793034,2800
0,1.0,0,40.7445,-73.9949,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6053639066497074,-0.004410649867021988,0.5891065061066527,3711
1,1.0,2,40.773,-73.9077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050155327926871635,0.11324505560450837,-1.2754157857476842,2600
1,1.0,2,40.7749,-73.9484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05045591498754928,0.07481777761918565,-1.27753273739223,2500
2,1.0,1,40.5863,-74.1598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9735152913811284,-0.06298520661755862,-0.9795959484584882,1295
1,1.0,2,40.7939,-73.9695,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7458427917340905,-0.07851979585300815,0.9891416147884323,3200
2,1.0,1,40.7755,-73.9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9579831533515228,0.05654534719487762,-0.946132466737251,1900
0,1.0,4,40.6861,-73.9651,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.1356904553893385,0.07647598141553384,-0.7441786634390722,5000
0,1.0,5,40.8047,-73.9568,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96759804333868,0.02722526507253201,-1.248770287003071,6000
0,1.0,0,40.818,-73.9409,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,-1.570726055249,0.0030758931902430293,0.037458194341364735,1495
0,1.0,1,40.7771,-73.9515,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6626842301343033,0.01199728222454024,-0.30424082613720954,2300
2,1.0,2,40.7379,-73.9196,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025222572793795226,0.1388214894351309,-1.126728072620969,1995
0,1.0,2,40.7488,-73.9956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05068029413183986,0.04070379313910417,-1.2792519196740377,3000
1,2.0,3,40.7003,-73.9398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2098486625222145,0.09619342708293002,-1.3709774880515724,2795
2,1.0,3,40.7686,-73.9886,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0340931897840302,0.02612541173772359,-1.3173789524448283,3150
0,1.0,2,40.769,-73.9555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05048100404708453,0.07041505245408279,-1.277740022973713,2995
2,1.0,1,40.7595,-73.989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7666362028205547,-0.021797949734413295,-0.30365891107149684,2600
1,1.0,1,40.745,-73.9536,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9329915997723196,0.0906194965195809,-0.7970055500925229,2500
2,1.0,3,40.7286,-73.9881,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8818201020682072,0.09282620683345383,-1.4616003819971042,4700
2,1.0,1,40.8233,-73.9405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.836699511108327,0.019281607175005485,-0.6781644894643373,1500
1,1.0,0,40.7486,-73.9903,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.200350215133384,-0.0844516074180992,1.6272890049061604,3300
0,1.0,2,40.7967,-73.9485,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5664190839889816,-0.03330970841865475,0.4536056758565738,3000
0,2.0,5,40.7762,-73.9532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.025946134498392,0.076971587980836,-1.9991543382585935,6500
1,1.0,1,40.8002,-73.9388,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-0.5864552847429226,0.021004473064234305,0.662413670244542,2500
2,1.0,1,40.761,-73.999,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.06042319306673627,-0.1548012793008557,1.7286920792877074,2600
