"interest_level","price","no.fee","hardwood","dishwasher","X1","longitude","bathrooms","bedrooms","latitude","balcony","cats.allowed","common.outdoor.space","dining.room","dogs.allowed","doorman","elevator","exclusive","fitness.center","furnished","garage","garden.patio","high.ceilings","high.speed.internet","laundry.in.building","laundry.in.unit","laundry.room","live.in.super","loft","lowrise","new.construction","outdoor.space","parking.space","pre.war","private.outdoor.space","reduced.fee","renovated","roof.deck","simplex","X0","X2"
0,0.00635166470171103,1,0,0,-0.0180211855658994,0.374708931183468,3,3,0.99222621377182,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82993298861403,0.210222382494232
1,0.00159052644859285,1,1,0,-0.00714308459523774,0.374306465659375,1,1,0.991413300622098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.677138881757754,-0.271849846006291
2,0.00278864183136765,1,0,0,0.0284000130390854,0.374281100185168,1,3,0.99114800860617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08926864647048,-1.21432714439854
0,0.00320106499145136,0,0,0,0.0690724623258422,0.374463731599462,2,2,0.990439751939796,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372355709570715,-0.442577134731722
1,0.00265812817311332,1,0,1,0.0250630654372849,0.374653127140212,2,3,0.993002618845956,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.60359220303845,-0.666877852235446
0,0.00269293181531447,1,1,0,-0.0659667339347829,0.374685256740875,1,1,0.992299229922992,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.362198834210828,1.01862799366588
1,0.00157051435432718,1,1,0,-0.0260925774492925,0.374713158762503,1,3,0.993598917413865,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.36011905915727,-0.0412429339826917
0,0.00268423090476418,1,1,1,-0.0608702776279154,0.374268417448064,1,3,0.990768324620073,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.62025144273171,0.620387266801285
0,0.00335420101713644,0,0,0,0.054068314578333,0.374351277997142,1,1,0.991493618388388,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.933262981022942,-0.798964352306656
1,0.0023535963038532,1,1,1,-0.00773181174468193,0.374683565709261,1,3,0.99248420417263,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45496454051483,-0.155588587573652
0,0.00174018211005782,1,0,0,-0.0347282977256701,0.374685256740875,0,0,0.992299229922992,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.67962744727759,0.863746209746064
0,0.00417643706413876,1,0,1,0.0342080093894768,0.374492479136897,2,3,0.991264834448047,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.58249479897631,-0.643075818518178
2,0.000739577396774572,0,0,0,0.0336237224583095,0.375007398263311,1,1,0.99467955645122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.853917921000535,-0.565839952032945
1,0.00113546882681273,0,0,0,0.0779882241196107,0.374101005318294,1,2,0.989035407965575,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255385454592014,-1.12947645120205
0,0.00109196427406128,0,0,0,0.0983385059571314,0.374842522680962,1,2,0.992966110770369,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.015552171019408,-1.13847009118267
1,0.00217957809284742,1,1,1,-0.0910398312003888,0.374453585409779,1,2,0.992155631492353,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.834610300772958,1.32597478829964
0,0.00368048516277228,0,0,0,0.0280042156027399,0.374384253113612,1,1,0.991189384425168,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.780995656415781,-0.0450212316907378
2,0.00174453256533296,1,1,1,-0.177788489958879,0.374377488987157,1,0,0.992326002511756,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.792937020595701,2.31332832995755
1,0.00157051435432718,1,1,0,-0.0256071800269603,0.3747249959838,1,3,0.993652462591392,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.36011945695919,-0.0412290117111479
2,0.00112676791626244,0,1,0,-0.0114504026764219,0.374349586965528,1,0,0.991537428079091,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64922865872512,0.176514607279821
2,0.00252761451485898,1,1,1,-0.124887321766503,0.37436565176586,1,2,0.991919545936895,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1.109999167062,1.81936842009802
0,0.00461148259165322,0,0,0,0.0746786002908523,0.374297164985499,1,3,0.991598274871735,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881659649904953,-1.46266988511539
0,0.00250151178320811,1,1,1,-0.0610659923014609,0.374407927556206,1,1,0.990675837495254,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.169249608941416,1.04021283796512
1,0.000961450615806944,0,0,0,0.0726577143097358,0.374122143213467,1,1,0.988572972341482,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.833300458993293,-0.663638713439138
0,0.00226658719835031,1,1,1,-0.113805552480443,0.374391862755874,1,2,0.992009599190008,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791955194364693,1.08863782731053
0,0.00183154167083585,0,1,1,-0.0215662036366653,0.374523763221753,1,1,0.9917102329702,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.497963779589524,0.523608305263002
2,0.00113546882681273,1,0,0,-0.026615086884063,0.374966813504579,1,1,0.994686858066338,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.553759130608417,0.162016828104852
2,0.00444181483592258,0,0,0,0.0817275280921601,0.374449357830745,2,4,0.991325681240691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99702283757049,-1.93651028103719
1,0.00287565093687054,1,1,1,-0.0886069894653808,0.37429970153292,1,2,0.991814889453547,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.681756272685692,0.584336438669408
2,0.000482900535541044,0,0,0,0.0409563805134933,0.375025154095256,1,0,0.995003261388086,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77068568839328,-0.0917196891932721
1,0.00209256898734453,1,1,1,-0.107777684067765,0.374350432481335,1,2,0.992029070163654,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.879908668165092,1.43261772638062
0,0.00493776673728906,1,1,0,-0.107608340715982,0.374448512314938,2,2,0.992425791251692,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.02659243545369,1.16127782427957
0,0.00215782581647169,0,0,0,0.0319228014750944,0.374268417448064,0,1,0.990768324620073,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01239489568102,-0.125202015357684
2,0.00147915479354914,0,0,0,0.104515334844939,0.374972732115227,1,2,0.992046107265594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.051526091341549,-1.27916509129453
0,0.00287565093687054,0,0,0,0.085493677410824,0.374614233413094,1,3,0.993090238227363,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.891725300739842,-1.47160859062377
1,0.00391976020290523,0,0,0,0.0232858752753252,0.374483178463021,2,3,0.991768645891138,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.42910031323003,-0.190471422794093
0,0.0052248967854486,0,0,0,0.0162703743340997,0.374250661616119,2,1,0.991367057059688,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.525420773181811,-0.122463507560167
2,0.00113546882681273,1,1,1,-0.115833139539836,0.374687793288296,1,0,0.99248420417263,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.09525798085278,1.47505066306415
2,0.00183154167083585,1,1,1,-0.113859461928037,0.374433293030413,1,0,0.991556899052737,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19140251404875,1.34615541742776
1,0.00130948703781851,0,0,0,-0.000923510859109413,0.37457956726501,1,0,0.992021768548536,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71333776833956,0.138517721778433
0,0.0023535963038532,0,1,1,-0.0568478021076945,0.374506007389808,1,2,0.991722402328728,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.663000155014889,0.977198296636374
1,0.00200120942656649,0,1,1,0.0313316045213405,0.374673419519578,1,2,0.990860811744891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330425337587704,-0.570388204268391
1,0.00178803711808441,0,0,0,0.0685916374306406,0.374703858088627,1,2,0.992452563840455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505068978570415,-1.27788433444358
0,0.00269728227058962,0,1,1,-0.00477709278086888,0.374415537198468,2,3,0.992070445982651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37802289365442,-1.03436734711652
1,0.00191855077633874,0,0,0,0.0714049845819585,0.374602396191797,1,2,0.993092672099068,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258443224358233,-1.13079803194394
1,0.00213172308482083,1,1,1,-0.116489431431687,0.374536445958857,1,2,0.992922301079666,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.76978567285093,1.18106073256449
1,0.00215782581647169,0,0,0,-0.0452625159720636,0.374363960734246,1,0,0.991851397529134,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.57846455191594,0.658577113326695
0,0.00330634600910985,0,0,1,-0.00951107432419209,0.374599014128569,1,1,0.991939016910541,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.644211104482934,0.10684539842406
0,0.00417643706413876,0,0,0,0.0459390813171529,0.374489942589477,1,2,0.991698063611671,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126496107049829,-0.37656391931023
2,0.00157051435432718,1,1,0,-0.0177042105560425,0.37471400427831,1,3,0.993586748055337,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.37050807492993,-0.0468061253840593
0,0.00217522763757227,0,1,1,0.00719919218017034,0.374626916150197,1,2,0.992102086314826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.242563672272061,-0.718874483056183
0,0.00174018211005782,0,1,1,-0.0342548906992648,0.374471341241725,1,1,0.991525258720562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.570797088105495,0.00265650654020389
1,0.000961450615806944,0,1,1,-0.0339736620795091,0.374755434552849,1,0,0.992552352580391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.52366339044192,0.35140600955503
2,0.0038284006421272,0,1,1,0.00427497101180864,0.374331831133583,1,3,0.99101657953406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.24766628740889,-0.913491189228769
1,0.00231009175110175,1,1,1,-0.0968414167549566,0.37446711366269,1,2,0.991126103760819,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.770050672905922,1.18256289045073
0,0.00257111906761043,0,0,0,0.0690048368948138,0.374742751815745,1,1,0.992374679945871,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.85103649784391,-0.419444106209977
0,0.000961450615806944,0,1,1,0.00208235920526483,0.374717386341538,1,1,0.99343584800958,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.638770100617315,-0.25390542176651
1,0.00178803711808441,1,1,1,-0.0598202301825488,0.374510234968843,1,1,0.991712666841906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.372487148968384,0.393373334676138
2,0.000874441510304053,1,1,1,-0.0670005985657937,0.374345359386494,1,0,0.991437639339155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.44786663313951,0.211369222940778
1,0.0013964961433214,1,1,1,-0.0854818423667582,0.374616769960514,1,0,0.991975524986127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27337507199609,0.968701221277818
2,0.000435045527514454,0,0,0,0.123516799639292,0.374785027606091,1,0,0.989123027346983,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83996089503714,-0.462191720835201
0,0.00252761451485898,0,1,1,0.0139432074113921,0.374824766849016,2,4,0.994114898215485,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,2.47146939980836,-0.766415853686614
0,0.0254980183676222,0,1,1,-0.0167556423359651,0.37477149935318,5.5,4,0.992408754149751,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.51490268144033,-0.519986009384087
1,0.00156964426327215,0,0,1,0.0956890410259553,0.374963431441351,1,2,0.992384415432694,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13619149482783,-0.828115561171362
0,0.00200555988184163,0,1,1,-0.0323984934857352,0.374463731599462,1,1,0.992605897757918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.665159485836263,-0.388758787407765
0,0.00100495516855839,0,1,0,-0.0372214873616792,0.374428219935572,1,0,0.992245684745466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67415375154852,0.0278508077721412
0,0.00478985125793414,1,1,1,0.0216390353499633,0.374600705160183,2,4,0.991897641091543,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52491731400865,-0.857436805928211
2,0.00313667825337922,1,1,1,-0.131142650846425,0.374386789661033,1,2,0.99164695230585,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.06123617458632,1.50204796879415
0,0.00261462362036187,1,1,1,-0.0920972365438431,0.374728378047028,1,2,0.992481770300924,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.772875709735317,1.22532151864725
2,0.00226658719835031,0,0,0,0.053963859706102,0.37429970153292,1,1,0.99121128927052,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.938065844386301,-0.836084433106978
1,0.00157051435432718,0,1,0,0.0774463339898582,0.374724150467993,1,2,0.989977316315702,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.345192835656,-0.387273963559113
1,0.00152700980157574,0,0,0,-0.02444882154968,0.374516999095298,1,0,0.991775947506255,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60912009637467,0.519369646705987
0,0.00642562244138849,0,0,0,-0.00292067140603107,0.374271799511292,2,2,0.991642084562439,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.506393947022656,0.146048884164978
1,0.00200120942656649,1,1,1,-0.0071328152110128,0.37463706233988,1,2,0.992939338181606,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48962569344713,-0.165740292103489
0,0.00269728227058962,0,0,0,0.0839822755053208,0.374492479136897,1,2,0.99146927967133,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256449483014063,-1.12972430530522
2,0.00217957809284742,1,1,1,-0.086024577143165,0.374434984062027,1,2,0.991834360427193,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687796930354034,0.70811884319172
2,0.00174453256533296,0,0,1,0.0604194146242082,0.374312384270024,1,2,0.990174459923869,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121161706436312,-0.857528271587695
1,0.00122247793231562,0,0,0,0.202237824141727,0.375722704635963,2,2,0.990729382672781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183224293216411,-1.26495423304566
1,0.00421994161689021,1,1,0,-0.0460693629518796,0.374533909411436,2,3,0.991853831400839,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.77595581303445,0.318084108440669
1,0.00335420101713644,0,0,0,0.120722196891051,0.374504316358194,2,3,0.989763135605596,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.21303134989465,-1.32424489711741
2,0.00374574199189945,1,1,1,-0.0932728471506272,0.374372415892315,2,3,0.991537428079091,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.07926559669978,1.16889998704633
0,0.00722610621201509,1,1,1,-0.0973816948153572,0.374522917705946,2.5,3,0.992730025214911,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29732787974972,1.28409191113244
0,0.00226658719835031,1,1,0,-0.0645320821078674,0.374384253113612,1,1,0.991939016910541,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.549847315333672,0.333096281360208
2,0.00226223674307516,1,1,0,-0.0768850309093589,0.374276872606133,1,2,0.990989806945296,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.670124466932631,1.19350804816164
1,0.00239710085660464,1,1,1,-0.0589625140615947,0.374352969028756,1,2,0.992029070163654,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475318228361856,-0.299523340228859
2,0.00198380760546591,0,1,0,0.0104023550359553,0.374302238080341,1,2,0.991347586086042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070757085105319,-1.01052601334188
1,0.00148263515776926,1,1,0,0.0487137048460129,0.374732605626062,1,2,0.989999221161054,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.345117236812024,-0.230518602811947
1,0.00130948703781851,0,1,0,-0.00181717017020103,0.374323375975514,1,0,0.991605576486852,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.70932278148577,-0.209950164209162
1,0.00130513658254336,1,1,0,0.00571283540654086,0.374807856532878,1,2,0.993557541594868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205529853109808,-0.751141895816575
0,0.00135299159056995,0,0,0,0.0925708199408788,0.374901708787446,1,2,0.992301663794698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503116633396059,-1.27653442501704
1,0.00139214568804625,0,0,1,0.0575456503686474,0.374599859644376,1,1,0.989955411470351,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.810912548758858,-0.672312448580313
1,0.00261027316508673,1,1,1,-0.137305454271835,0.374472186757531,1,1,0.992308965409815,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.0636052114451932,1.62996583797532
1,0.00222308264559886,1,1,1,-0.0729525959149565,0.374460349536235,1,1,0.99130864413875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.230525620775657,0.566916083310304
0,0.00400676930840812,0,1,1,0.0251074351916075,0.374460349536235,1,3,0.991442507082567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24992324228692,-0.830399479069264
1,0.00148350524882429,1,1,0,-0.100328639504824,0.374516999095298,1,0,0.991775947506255,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.27106348513704,1.35094796602782
2,0.00128773476144278,1,1,0,-0.0166655474038977,0.374745288363166,1,1,0.992308965409815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.597565392313852,-0.03758450810749
2,0.00374139153662431,1,1,1,0.00132810496734084,0.374331831133583,1,3,0.99101657953406,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.40727230835138,-0.506404534188035
0,0.0015922666307029,0,0,0,0.0701278218271735,0.374737678720904,1,1,0.992452563840455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.945681890309787,-0.872522262054334
2,0.000830936957552608,0,1,0,-0.00157240451945638,0.374416382714275,1,0,0.992026636291948,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.7183915900639,-0.199255619358371
0,0.00113546882681273,0,0,0,0.104756606438673,0.375025999611063,1,2,0.992396584791223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050223224794084,-1.27588906285422
2,0.00139214568804625,1,1,1,0.0162969738134012,0.374805319985457,1,2,0.992683781652502,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392150912058347,-0.30208735520487
0,0.00308447279007748,0,0,0,0.0378083144919431,0.374417228230082,1,1,0.992476902557513,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.850152951180032,-0.496475702049558
0,0.00156616389905204,0,0,0,0.049377302274116,0.37438763517684,1,1,0.99206557823924,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.933335237346323,-0.799356886416978
0,0.00100495516855839,0,1,0,0.0340518551525574,0.374624379602777,0,0,0.992097218571415,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95178301918037,-0.202711014517273
0,0.00137909432222082,0,0,0,0.0881945254596377,0.374499243263353,1,2,0.991240495730989,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255979507683667,-1.12943927604555
1,0.00100495516855839,0,0,0,0.0936712096203787,0.375523162905531,1,2,0.995623898673053,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.150827478200016,-0.357617666493133
0,0.00260157225453644,1,1,1,-0.0590391128232238,0.374542364569506,1,2,0.99172727007214,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.73802000575019,0.53561423481049
0,0.00157051435432718,0,0,0,0.0739707523752018,0.37476050764769,2,2,0.993703573897213,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.216800421409063,-1.13478261571845
0,0.00483335581068559,0,0,0,0.0857185933390419,0.374548283180154,2,5,0.992966110770369,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99930051938809,-1.74561224198534
1,0.00196205532909019,1,0,1,-0.0137246750521293,0.374510234968843,1,2,0.991712666841906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315937008989032,-0.34448290798875
1,0.00104410926603469,0,1,0,0.00878873298069019,0.374785873121898,1,0,0.992454997712161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.74301920252315,-0.345872917104571
1,0.0019142003210636,1,1,1,-0.0130241499546583,0.374465422631076,1,1,0.991160177964699,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41769299206923,0.166763297740659
1,0.0023535963038532,1,1,1,-0.100673771929911,0.374287864311623,1,2,0.990975203715062,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.940735416546732,1.60881732235292
